evenement,heure_windows_utc,filetime,pid,processus,classe,operation,chemin,resultat_ntstatus,details
378162,2026-09-10T14:02:59.930517+00:00,134335225799305170,5832,Env.exe,File_System,QuerySecurityFile,C:\Windows\SysWOW64\bcryptprimitives.dll,0x80000005,"{""Information"": ""Owner""}"
378163,2026-09-10T14:02:59.930622+00:00,134335225799306224,5832,Env.exe,File_System,QuerySecurityFile,C:\Windows\SysWOW64\bcryptprimitives.dll,0x00000000,"{""Information"": ""Owner""}"
378164,2026-09-10T14:02:59.930732+00:00,134335225799307327,5832,Env.exe,File_System,CloseFile,C:\Windows\SysWOW64\bcryptprimitives.dll,0x00000000,{}
378166,2026-09-10T14:02:59.930842+00:00,134335225799308425,5832,Env.exe,File_System,IRP_MJ_CLOSE,C:\Windows\SysWOW64\bcryptprimitives.dll,0x00000000,{}
378171,2026-09-10T14:02:59.932240+00:00,134335225799322406,5832,Env.exe,Registry,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\f3a71a4b-6118-4257-8ccb-39a33ba059d4,0xc0000034,"{""Length"": 528}"
378172,2026-09-10T14:02:59.932545+00:00,134335225799325458,5832,Env.exe,File_System,QueryNameInformationFile,C:\Windows\SysWOW64\bcryptprimitives.dll,0x00000000,"{""Name"": ""\\Windows\\SysWOW64\\bcryptprimitives.dll""}"
378176,2026-09-10T14:02:59.933043+00:00,134335225799330434,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy,0x00000104,"{""Desired Access"": ""Query Value""}"
378202,2026-09-10T14:02:59.936887+00:00,134335225799368879,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy,0x00000000,"{""Desired Access"": ""Query Value""}"
378228,2026-09-10T14:02:59.940929+00:00,134335225799409293,5832,Env.exe,Registry,RegSetInfoKey,HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy,0x00000000,"{""KeySetInformationClass"": ""KeySetHandleTagsInformation"", ""Length"": 0}"
378229,2026-09-10T14:02:59.941095+00:00,134335225799410951,5832,Env.exe,Registry,RegQueryValue,HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy\STE,0xc0000034,"{""Length"": 20}"
378230,2026-09-10T14:02:59.941271+00:00,134335225799412710,5832,Env.exe,Registry,RegCloseKey,HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy,0x00000000,{}
378231,2026-09-10T14:02:59.941605+00:00,134335225799416053,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy,0x00000104,"{""Desired Access"": ""Query Value""}"
378232,2026-09-10T14:02:59.941783+00:00,134335225799417836,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy,0x00000000,"{""Desired Access"": ""Query Value""}"
378234,2026-09-10T14:02:59.941935+00:00,134335225799419355,5832,Env.exe,Registry,RegSetInfoKey,HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy,0x00000000,"{""KeySetInformationClass"": ""KeySetHandleTagsInformation"", ""Length"": 0}"
378235,2026-09-10T14:02:59.942065+00:00,134335225799420654,5832,Env.exe,Registry,RegQueryValue,HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy\Enabled,0x00000000,"{""Type"": ""REG_DWORD"", ""Length"": 4, ""Data"": 0}"
378236,2026-09-10T14:02:59.942319+00:00,134335225799423199,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Control\Lsa,0x00000104,"{""Desired Access"": ""Query Value""}"
378237,2026-09-10T14:02:59.942448+00:00,134335225799424483,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Control\Lsa,0x00000000,"{""Desired Access"": ""Query Value""}"
378239,2026-09-10T14:02:59.942590+00:00,134335225799425904,5832,Env.exe,Registry,RegSetInfoKey,HKLM\System\CurrentControlSet\Control\Lsa,0x00000000,"{""KeySetInformationClass"": ""KeySetHandleTagsInformation"", ""Length"": 0}"
378241,2026-09-10T14:02:59.942719+00:00,134335225799427191,5832,Env.exe,Registry,RegQueryValue,HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy,0xc0000034,"{""Length"": 20}"
378244,2026-09-10T14:02:59.942922+00:00,134335225799429227,5832,Env.exe,Registry,RegQueryValue,HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy\MDMEnabled,0xc0000034,"{""Length"": 20}"
378245,2026-09-10T14:02:59.943085+00:00,134335225799430855,5832,Env.exe,Registry,RegCloseKey,HKLM\System\CurrentControlSet\Control\Lsa\FipsAlgorithmPolicy,0x00000000,{}
378246,2026-09-10T14:02:59.943220+00:00,134335225799432203,5832,Env.exe,Registry,RegCloseKey,HKLM\System\CurrentControlSet\Control\Lsa,0x00000000,{}
378247,2026-09-10T14:02:59.943402+00:00,134335225799434022,5832,Env.exe,Registry,RegOpenKey,HKLM\SYSTEM\CurrentControlSet\Policies\Microsoft\Cryptography\Configuration,0x00000104,"{""Desired Access"": ""Query Value""}"
378248,2026-09-10T14:02:59.943531+00:00,134335225799435312,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Policies\Microsoft\Cryptography\Configuration,0xc0000034,"{""Desired Access"": ""Query Value""}"
378296,2026-09-10T14:02:59.955257+00:00,134335225799552571,5832,Env.exe,File_System,ReadFile,C:\Windows\SysWOW64\msctf.dll,0x00000000,"{""Offset"": 1024, ""Length"": 8192, ""I/O Flags"": ""Non-cached, Paging I/O, Synchronous Paging I/O"", ""Priority"": ""Normal""}"
378312,2026-09-10T14:02:59.963286+00:00,134335225799632860,5832,Env.exe,Registry,RegQueryKey,HKLM,0x00000000,"{""Query"": ""HandleTags"", ""HandleTags"": 0}"
378313,2026-09-10T14:02:59.963430+00:00,134335225799634304,5832,Env.exe,Registry,RegQueryKey,HKLM,0x00000000,"{""Query"": ""Name"", ""Name"": ""\\REGISTRY\\MACHINE""}"
378315,2026-09-10T14:02:59.963678+00:00,134335225799636782,5832,Env.exe,Registry,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\CTF\Compatibility\Env.exe,0xc0000034,"{""Desired Access"": ""Read""}"
378332,2026-09-10T14:02:59.973020+00:00,134335225799730200,5832,Env.exe,Registry,RegQueryKey,HKLM,0x00000000,"{""Query"": ""HandleTags"", ""HandleTags"": 0}"
378333,2026-09-10T14:02:59.973145+00:00,134335225799731450,5832,Env.exe,Registry,RegQueryKey,HKLM,0x00000000,"{""Query"": ""Name"", ""Name"": ""\\REGISTRY\\MACHINE""}"
378334,2026-09-10T14:02:59.973381+00:00,134335225799733815,5832,Env.exe,Registry,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\OOBE,0x00000000,"{""Desired Access"": ""Query Value""}"
378336,2026-09-10T14:02:59.973943+00:00,134335225799739437,5832,Env.exe,Registry,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\OOBE,0x00000000,"{""KeySetInformationClass"": ""KeySetHandleTagsInformation"", ""Length"": 0}"
378338,2026-09-10T14:02:59.974088+00:00,134335225799740889,5832,Env.exe,Registry,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\OOBE\LaunchUserOOBE,0xc0000034,"{""Length"": 16}"
378341,2026-09-10T14:02:59.974279+00:00,134335225799742794,5832,Env.exe,Registry,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\OOBE,0x00000000,{}
378346,2026-09-10T14:02:59.976211+00:00,134335225799762116,5832,Env.exe,Registry,RegQueryKey,HKLM,0x00000000,"{""Query"": ""HandleTags"", ""HandleTags"": 0}"
378347,2026-09-10T14:02:59.976333+00:00,134335225799763336,5832,Env.exe,Registry,RegQueryKey,HKLM,0x00000000,"{""Query"": ""Name"", ""Name"": ""\\REGISTRY\\MACHINE""}"
378349,2026-09-10T14:02:59.976541+00:00,134335225799765418,5832,Env.exe,Registry,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Rpc,0x00000104,"{""Desired Access"": ""Read""}"
378350,2026-09-10T14:02:59.976828+00:00,134335225799768288,5832,Env.exe,Registry,RegOpenKey,HKLM\SOFTWARE\Microsoft\Rpc,0x00000000,"{""Desired Access"": ""Read""}"
378352,2026-09-10T14:02:59.977156+00:00,134335225799771566,5832,Env.exe,Registry,RegSetInfoKey,HKLM\SOFTWARE\Microsoft\Rpc,0x00000000,"{""KeySetInformationClass"": ""KeySetHandleTagsInformation"", ""Length"": 0}"
378353,2026-09-10T14:02:59.977424+00:00,134335225799774249,5832,Env.exe,Registry,RegQueryValue,HKLM\SOFTWARE\Microsoft\Rpc\MaxRpcSize,0xc0000034,"{""Length"": 16}"
378354,2026-09-10T14:02:59.977678+00:00,134335225799776782,5832,Env.exe,Registry,RegCloseKey,HKLM\SOFTWARE\Microsoft\Rpc,0x00000000,{}
378357,2026-09-10T14:02:59.979764+00:00,134335225799797649,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Services\CCG,0x00000104,"{""Desired Access"": ""Read""}"
378360,2026-09-10T14:02:59.979977+00:00,134335225799799773,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Services\CCG,0xc0000034,"{""Desired Access"": ""Read""}"
378361,2026-09-10T14:02:59.980265+00:00,134335225799802658,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Services\CCG,0x00000104,"{""Desired Access"": ""Read""}"
378362,2026-09-10T14:02:59.980405+00:00,134335225799804054,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Services\CCG,0xc0000034,"{""Desired Access"": ""Read""}"
378364,2026-09-10T14:02:59.980666+00:00,134335225799806661,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName,0x00000104,"{""Desired Access"": ""Read""}"
378365,2026-09-10T14:02:59.980808+00:00,134335225799808089,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName,0x00000000,"{""Desired Access"": ""Read""}"
378367,2026-09-10T14:02:59.980975+00:00,134335225799809750,5832,Env.exe,Registry,RegSetInfoKey,HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName,0x00000000,"{""KeySetInformationClass"": ""KeySetHandleTagsInformation"", ""Length"": 0}"
378368,2026-09-10T14:02:59.981110+00:00,134335225799811104,5832,Env.exe,Registry,RegQueryValue,HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName\ComputerName,0x00000000,"{""Name"": ""ComputerName"", ""Type"": ""REG_SZ"", ""Length"": 32, ""Data"": ""DESKTOP-Q4U3M4A""}"
378369,2026-09-10T14:02:59.981361+00:00,134335225799813610,5832,Env.exe,Registry,RegCloseKey,HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName,0x00000000,{}
378370,2026-09-10T14:02:59.981594+00:00,134335225799815944,5832,Env.exe,Registry,RegOpenKey,HKLM\System\Setup,0x00000000,"{""Desired Access"": ""Read""}"
378371,2026-09-10T14:02:59.981749+00:00,134335225799817491,5832,Env.exe,Registry,RegSetInfoKey,HKLM\SYSTEM\Setup,0x00000000,"{""KeySetInformationClass"": ""KeySetHandleTagsInformation"", ""Length"": 0}"
378373,2026-09-10T14:02:59.981862+00:00,134335225799818623,5832,Env.exe,Registry,RegQueryValue,HKLM\SYSTEM\Setup\OOBEInProgress,0x00000000,"{""Name"": ""OOBEInProgress"", ""Type"": ""REG_DWORD"", ""Length"": 4, ""Data"": 0}"
378374,2026-09-10T14:02:59.982037+00:00,134335225799820378,5832,Env.exe,Registry,RegCloseKey,HKLM\SYSTEM\Setup,0x00000000,{}
378375,2026-09-10T14:02:59.982198+00:00,134335225799821989,5832,Env.exe,Registry,RegOpenKey,HKLM\System\Setup,0x00000000,"{""Desired Access"": ""Read""}"
378376,2026-09-10T14:02:59.982337+00:00,134335225799823378,5832,Env.exe,Registry,RegSetInfoKey,HKLM\SYSTEM\Setup,0x00000000,"{""KeySetInformationClass"": ""KeySetHandleTagsInformation"", ""Length"": 0}"
378377,2026-09-10T14:02:59.982449+00:00,134335225799824495,5832,Env.exe,Registry,RegQueryValue,HKLM\SYSTEM\Setup\SystemSetupInProgress,0x00000000,"{""Name"": ""SystemSetupInProgress"", ""Type"": ""REG_DWORD"", ""Length"": 4, ""Data"": 0}"
378378,2026-09-10T14:02:59.982605+00:00,134335225799826050,5832,Env.exe,Registry,RegCloseKey,HKLM\SYSTEM\Setup,0x00000000,{}
378380,2026-09-10T14:02:59.982927+00:00,134335225799829272,5832,Env.exe,Registry,RegQueryKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options,0x00000000,"{""Query"": ""HandleTags"", ""HandleTags"": 1024}"
378381,2026-09-10T14:02:59.983046+00:00,134335225799830467,5832,Env.exe,Registry,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\Env.exe,0xc0000034,"{""Desired Access"": ""Query Value, Enumerate Sub Keys""}"
378394,2026-09-10T14:02:59.989107+00:00,134335225799891074,5832,Env.exe,Registry,RegQueryKey,HKLM,0x00000000,"{""Query"": ""HandleTags"", ""HandleTags"": 0}"
378395,2026-09-10T14:02:59.989305+00:00,134335225799893055,5832,Env.exe,Registry,RegQueryKey,HKLM,0x00000000,"{""Query"": ""Name"", ""Name"": ""\\REGISTRY\\MACHINE""}"
378396,2026-09-10T14:02:59.989625+00:00,134335225799896258,5832,Env.exe,Registry,RegOpenKey,HKLM\Software\WOW6432Node\Policies\Microsoft\Windows NT\Rpc,0x00000104,"{""Desired Access"": ""Read""}"
378397,2026-09-10T14:02:59.990035+00:00,134335225799900352,5832,Env.exe,Registry,RegOpenKey,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Rpc,0xc0000034,"{""Desired Access"": ""Read""}"
378399,2026-09-10T14:02:59.992061+00:00,134335225799920613,5832,Env.exe,Registry,RegQueryKey,HKLM,0x00000000,"{""Query"": ""HandleTags"", ""HandleTags"": 0}"
378400,2026-09-10T14:02:59.992190+00:00,134335225799921902,5832,Env.exe,Registry,RegQueryKey,HKLM,0x00000000,"{""Query"": ""Name"", ""Name"": ""\\REGISTRY\\MACHINE""}"
378401,2026-09-10T14:02:59.992425+00:00,134335225799924254,5832,Env.exe,Registry,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Rpc,0x00000104,"{""Desired Access"": ""Query Value""}"
378402,2026-09-10T14:02:59.992712+00:00,134335225799927122,5832,Env.exe,Registry,RegOpenKey,HKLM\SOFTWARE\Microsoft\Rpc,0x00000000,"{""Desired Access"": ""Query Value""}"
378404,2026-09-10T14:02:59.992986+00:00,134335225799929860,5832,Env.exe,Registry,RegSetInfoKey,HKLM\SOFTWARE\Microsoft\Rpc,0x00000000,"{""KeySetInformationClass"": ""KeySetHandleTagsInformation"", ""Length"": 0}"
378405,2026-09-10T14:02:59.993136+00:00,134335225799931369,5832,Env.exe,Registry,RegQueryValue,HKLM\SOFTWARE\Microsoft\Rpc\IdleTimerWindow,0xc0000034,"{""Length"": 16}"
378408,2026-09-10T14:02:59.993330+00:00,134335225799933302,5832,Env.exe,Registry,RegCloseKey,HKLM\SOFTWARE\Microsoft\Rpc,0x00000000,{}
378453,2026-09-10T14:03:00.013404+00:00,134335225800134046,5832,Env.exe,File_System,ReadFile,C:\Windows\SysWOW64\ntdll.dll,0x00000000,"{""Offset"": 508928, ""Length"": 4096, ""I/O Flags"": ""Non-cached, Paging I/O, Synchronous Paging I/O"", ""Priority"": ""Normal""}"
378511,2026-09-10T14:03:00.037263+00:00,134335225800372634,5832,Env.exe,Registry,RegQueryKey,HKLM,0x00000000,"{""Query"": ""HandleTags"", ""HandleTags"": 0}"
378512,2026-09-10T14:03:00.037421+00:00,134335225800374218,5832,Env.exe,Registry,RegQueryKey,HKLM,0x00000000,"{""Query"": ""Name"", ""Name"": ""\\REGISTRY\\MACHINE""}"
378513,2026-09-10T14:03:00.037705+00:00,134335225800377056,5832,Env.exe,Registry,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\OOBE,0x00000000,"{""Desired Access"": ""Query Value""}"
378514,2026-09-10T14:03:00.038015+00:00,134335225800380159,5832,Env.exe,Registry,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\OOBE,0x00000000,"{""KeySetInformationClass"": ""KeySetHandleTagsInformation"", ""Length"": 0}"
378515,2026-09-10T14:03:00.038157+00:00,134335225800381579,5832,Env.exe,Registry,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\OOBE\LaunchUserOOBE,0xc0000034,"{""Length"": 16}"
378516,2026-09-10T14:03:00.038337+00:00,134335225800383379,5832,Env.exe,Registry,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\OOBE,0x00000000,{}
378518,2026-09-10T14:03:00.040296+00:00,134335225800402966,5832,Env.exe,File_System,ReadFile,C:\Windows\SysWOW64\msctf.dll,0x00000000,"{""Offset"": 381952, ""Length"": 32768, ""I/O Flags"": ""Non-cached, Paging I/O, Synchronous Paging I/O"", ""Priority"": ""Normal""}"
378540,2026-09-10T14:03:00.046812+00:00,134335225800468125,5832,Env.exe,File_System,ReadFile,C:\Windows\SysWOW64\msctf.dll,0x00000000,"{""Offset"": 41984, ""Length"": 12288, ""I/O Flags"": ""Non-cached, Paging I/O, Synchronous Paging I/O"", ""Priority"": ""Normal""}"
378553,2026-09-10T14:03:00.050906+00:00,134335225800509065,5832,Env.exe,File_System,QueryOpen,C:\Windows\SysWOW64\TextInputFramework.dll,0xc01c0004,{}
378554,2026-09-10T14:03:00.051623+00:00,134335225800516235,5832,Env.exe,File_System,CreateFile,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,"{""Desired Access"": ""Read Attributes"", ""Disposition"": ""Open"", ""Options"": ""Open Reparse Point"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
378555,2026-09-10T14:03:00.053020+00:00,134335225800530204,5832,Env.exe,File_System,QueryBasicInformationFile,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,"{""CreationTime"": 132780004885245355, ""LastAccessTime"": 132780004885401598, ""LastWriteTime"": 132780004885401598, ""ChangeTime"": 134335054240878464, ""FileAttributes"": ""A""}"
378556,2026-09-10T14:03:00.053106+00:00,134335225800531061,5832,Env.exe,File_System,CloseFile,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,{}
378557,2026-09-10T14:03:00.053214+00:00,134335225800532146,5832,Env.exe,File_System,IRP_MJ_CLOSE,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,{}
378559,2026-09-10T14:03:00.054248+00:00,134335225800542482,5832,Env.exe,File_System,CreateFile,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,"{""Desired Access"": ""Read Data/List Directory, Execute/Traverse, Synchronize"", ""Disposition"": ""Open"", ""Options"": ""Synchronous IO Non-Alert, Non-Directory File"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
378564,2026-09-10T14:03:00.054782+00:00,134335225800547821,5832,Env.exe,File_System,QueryEAFile,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,{}
378707,2026-09-10T14:03:00.074577+00:00,134335225800745775,5832,Env.exe,Profiling,Process_Profiling,,0x00000000,"{""User Time"": 1875000, ""Kernel Time"": 6875000, ""Private Bytes"": 17416192, ""Working Set"": 16994304}"
378712,2026-09-10T14:03:00.075893+00:00,134335225800758931,5832,Env.exe,File_System,CreateFileMapping,C:\Windows\SysWOW64\TextInputFramework.dll,0x0000012a,"{""SyncType"": ""SyncTypeCreateSection"", ""PageProtection"": ""PAGE_EXECUTE""}"
378713,2026-09-10T14:03:00.076004+00:00,134335225800760047,5832,Env.exe,File_System,QueryStandardInformationFile,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,"{""AllocationSize"": 753664, ""EndOfFile"": 753592, ""NumberOfLinks"": 2, ""DeletePending"": false, ""Directory"": false}"
378714,2026-09-10T14:03:00.076143+00:00,134335225800761436,5832,Env.exe,File_System,ReadFile,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,"{""Offset"": 0, ""Length"": 4096, ""I/O Flags"": ""Non-cached, Paging I/O, Synchronous Paging I/O"", ""Priority"": ""Normal""}"
378715,2026-09-10T14:03:00.077166+00:00,134335225800771666,5832,Env.exe,File_System,FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,{}
378716,2026-09-10T14:03:00.077699+00:00,134335225800776990,5832,Env.exe,File_System,ReadFile,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,"{""Offset"": 37888, ""Length"": 32768, ""I/O Flags"": ""Non-cached, Paging I/O, Synchronous Paging I/O"", ""Priority"": ""Normal""}"
378717,2026-09-10T14:03:00.079244+00:00,134335225800792444,5832,Env.exe,File_System,ReadFile,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,"{""Offset"": 5120, ""Length"": 32768, ""I/O Flags"": ""Non-cached, Paging I/O, Synchronous Paging I/O"", ""Priority"": ""Normal""}"
378718,2026-09-10T14:03:00.081639+00:00,134335225800816398,5832,Env.exe,File_System,ReadFile,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,"{""Offset"": 705024, ""Length"": 16384, ""I/O Flags"": ""Non-cached, Paging I/O, Synchronous Paging I/O"", ""Priority"": ""Normal""}"
378719,2026-09-10T14:03:00.083248+00:00,134335225800832484,5832,Env.exe,File_System,ReadFile,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,"{""Offset"": 721408, ""Length"": 16384, ""I/O Flags"": ""Non-cached, Paging I/O, Synchronous Paging I/O"", ""Priority"": ""Normal""}"
378720,2026-09-10T14:03:00.084839+00:00,134335225800848395,5832,Env.exe,File_System,ReadFile,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,"{""Offset"": 737792, ""Length"": 512, ""I/O Flags"": ""Non-cached, Paging I/O, Synchronous Paging I/O"", ""Priority"": ""Normal""}"
378721,2026-09-10T14:03:00.086674+00:00,134335225800866740,5832,Env.exe,File_System,CreateFileMapping,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,"{""SyncType"": ""SyncTypeOther""}"
378722,2026-09-10T14:03:00.086787+00:00,134335225800867874,5832,Env.exe,File_System,FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,{}
378723,2026-09-10T14:03:00.087532+00:00,134335225800875329,5832,Env.exe,Process,Load_Image,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,"{""Image Base"": 1953169408, ""Image Size"": 757760}"
378724,2026-09-10T14:03:00.087969+00:00,134335225800879697,5832,Env.exe,File_System,ReadFile,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,"{""Offset"": 660480, ""Length"": 31232, ""I/O Flags"": ""Non-cached, Paging I/O, Synchronous Paging I/O"", ""Priority"": ""Normal""}"
378725,2026-09-10T14:03:00.089601+00:00,134335225800896012,5832,Env.exe,File_System,ReadFile,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,"{""Offset"": 691712, ""Length"": 4608, ""I/O Flags"": ""Non-cached, Paging I/O, Synchronous Paging I/O"", ""Priority"": ""Normal""}"
378726,2026-09-10T14:03:00.091109+00:00,134335225800911091,5832,Env.exe,File_System,ReadFile,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,"{""Offset"": 702976, ""Length"": 512, ""I/O Flags"": ""Non-cached, Paging I/O, Synchronous Paging I/O"", ""Priority"": ""Normal""}"
378727,2026-09-10T14:03:00.092022+00:00,134335225800920224,5832,Env.exe,File_System,ReadFile,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,"{""Offset"": 703488, ""Length"": 1536, ""I/O Flags"": ""Non-cached, Paging I/O, Synchronous Paging I/O"", ""Priority"": ""Normal""}"
378728,2026-09-10T14:03:00.092554+00:00,134335225800925544,5832,Env.exe,File_System,ReadFile,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,"{""Offset"": 696320, ""Length"": 6656, ""I/O Flags"": ""Non-cached, Paging I/O, Synchronous Paging I/O"", ""Priority"": ""Normal""}"
378729,2026-09-10T14:03:00.093658+00:00,134335225800936589,5832,Env.exe,File_System,CloseFile,C:\Windows\SysWOW64\TextInputFramework.dll,0x00000000,{}
378735,2026-09-10T14:03:00.095274+00:00,134335225800952745,5832,Env.exe,File_System,QueryOpen,C:\Windows\SysWOW64\CoreUIComponents.dll,0xc01c0004,{}
378736,2026-09-10T14:03:00.096228+00:00,134335225800962289,5832,Env.exe,File_System,CreateFile,C:\Windows\SysWOW64\CoreUIComponents.dll,0x00000000,"{""Desired Access"": ""Read Attributes"", ""Disposition"": ""Open"", ""Options"": ""Open Reparse Point"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
378744,2026-09-10T14:03:00.097580+00:00,134335225800975809,5832,Env.exe,File_System,QueryBasicInformationFile,C:\Windows\SysWOW64\CoreUIComponents.dll,0x00000000,"{""CreationTime"": 132780004876651438, ""LastAccessTime"": 132780004876963912, ""LastWriteTime"": 132780004876963912, ""ChangeTime"": 134335053945422178, ""FileAttributes"": ""A""}"
378746,2026-09-10T14:03:00.097672+00:00,134335225800976729,5832,Env.exe,File_System,CloseFile,C:\Windows\SysWOW64\CoreUIComponents.dll,0x00000000,{}
378747,2026-09-10T14:03:00.097788+00:00,134335225800977887,5832,Env.exe,File_System,IRP_MJ_CLOSE,C:\Windows\SysWOW64\CoreUIComponents.dll,0x00000000,{}
378749,2026-09-10T14:03:00.098778+00:00,134335225800987780,5832,Env.exe,File_System,CreateFile,C:\Windows\SysWOW64\CoreUIComponents.dll,0x00000000,"{""Desired Access"": ""Read Data/List Directory, Execute/Traverse, Synchronize"", ""Disposition"": ""Open"", ""Options"": ""Synchronous IO Non-Alert, Non-Directory File"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
378753,2026-09-10T14:03:00.099336+00:00,134335225800993365,5832,Env.exe,File_System,QueryEAFile,C:\Windows\SysWOW64\CoreUIComponents.dll,0x00000000,{}
378758,2026-09-10T14:03:00.100637+00:00,134335225801006379,5832,Env.exe,File_System,QueryOpen,C:\Windows\SysWOW64\CoreMessaging.dll,0xc01c0004,{}
378762,2026-09-10T14:03:00.101338+00:00,134335225801013380,5832,Env.exe,File_System,CreateFile,C:\Windows\SysWOW64\CoreMessaging.dll,0x00000000,"{""Desired Access"": ""Read Attributes"", ""Disposition"": ""Open"", ""Options"": ""Open Reparse Point"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
378770,2026-09-10T14:03:00.103295+00:00,134335225801032950,5832,Env.exe,File_System,QueryBasicInformationFile,C:\Windows\SysWOW64\CoreMessaging.dll,0x00000000,"{""CreationTime"": 132780004941988808, ""LastAccessTime"": 132780004942144870, ""LastWriteTime"": 132780004942144870, ""ChangeTime"": 134335053931988978, ""FileAttributes"": ""A""}"
