evenement,heure_windows_utc,filetime,pid,processus,classe,operation,chemin,resultat_ntstatus,details
115604,2026-09-10T10:33:38.607165+00:00,134335100186071651,2580,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Read Data/List Directory, Synchronize"", ""Disposition"": ""Open"", ""Options"": ""Directory, Synchronous IO Non-Alert"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
115607,2026-09-10T10:33:38.607452+00:00,134335100186074522,2580,xcopy.exe,File_System,QueryDirectory,C:\WindSyst\libwinpthread-1.dll,0xc000000f,"{""Filter"": ""libwinpthread-1.dll"", ""FileInformationClass"": ""FileBothDirectoryInformation""}"
115608,2026-09-10T10:33:38.607634+00:00,134335100186076340,2580,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
115609,2026-09-10T10:33:38.607731+00:00,134335100186077312,2580,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
115644,2026-09-10T10:33:38.620591+00:00,134335100186205911,2580,xcopy.exe,File_System,CreateFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,"{""Desired Access"": ""Generic Read/Write, Delete, Write DAC"", ""Disposition"": ""OverwriteIf"", ""Options"": ""Sequential Access, Non-Directory File"", ""Attributes"": ""A"", ""ShareMode"": ""None"", ""AllocationSize"": 79360, ""OpenResult"": ""Created""}"
115652,2026-09-10T10:33:38.628811+00:00,134335100186288112,2580,xcopy.exe,File_System,CloseFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
115655,2026-09-10T10:33:38.630514+00:00,134335100186305140,2580,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
115662,2026-09-10T10:33:38.632182+00:00,134335100186321822,2580,xcopy.exe,File_System,CreateFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,"{""Desired Access"": ""Generic Read/Write, Delete, Write DAC"", ""Disposition"": ""OpenIf"", ""Options"": ""Sequential Access, Synchronous IO Non-Alert, Non-Directory File"", ""Attributes"": ""A"", ""ShareMode"": ""None"", ""AllocationSize"": 79360, ""OpenResult"": ""Opened""}"
115663,2026-09-10T10:33:38.632664+00:00,134335100186326646,2580,xcopy.exe,File_System,QueryAttributeInformationVolume,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
115664,2026-09-10T10:33:38.632788+00:00,134335100186327881,2580,xcopy.exe,File_System,QueryBasicInformationFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,"{""CreationTime"": 134335100186174045, ""LastAccessTime"": 134335100186174045, ""LastWriteTime"": 134335100186174045, ""ChangeTime"": 134335100186174045, ""FileAttributes"": ""A""}"
115704,2026-09-10T10:33:38.667553+00:00,134335100186675530,2580,xcopy.exe,File_System,SetEndOfFileInformationFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
115718,2026-09-10T10:33:38.671132+00:00,134335100186711324,2580,xcopy.exe,File_System,WriteFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,"{""Offset"": 0, ""Length"": 79360, ""Priority"": ""Normal""}"
115725,2026-09-10T10:33:38.672339+00:00,134335100186723396,2580,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
115726,2026-09-10T10:33:38.672811+00:00,134335100186728118,2580,xcopy.exe,File_System,QueryRemoteProtocolInformation,C:\WindSyst\libwinpthread-1.dll,0xc000000d,{}
115728,2026-09-10T10:33:38.673054+00:00,134335100186730546,2580,xcopy.exe,File_System,CloseFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
115741,2026-09-10T10:33:38.683007+00:00,134335100186830072,2580,xcopy.exe,File_System,QueryOpen,C:\WindSyst\libwinpthread-1.dll,0xc01c0004,{}
115743,2026-09-10T10:33:38.683842+00:00,134335100186838422,2580,xcopy.exe,File_System,CreateFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,"{""Desired Access"": ""Read Attributes"", ""Disposition"": ""Open"", ""Options"": ""Open Reparse Point"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
115745,2026-09-10T10:33:38.684047+00:00,134335100186840477,2580,xcopy.exe,File_System,QueryBasicInformationFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,"{""CreationTime"": 134335100186174045, ""LastAccessTime"": 134335100186632508, ""LastWriteTime"": 133049000880000000, ""ChangeTime"": 134335096079992656, ""FileAttributes"": ""A""}"
115746,2026-09-10T10:33:38.684205+00:00,134335100186842051,2580,xcopy.exe,File_System,CloseFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
115775,2026-09-10T10:33:38.701043+00:00,134335100187010433,2580,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
115800,2026-09-10T10:33:38.709051+00:00,134335100187090516,2580,xcopy.exe,File_System,CreateFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
115802,2026-09-10T10:33:38.709513+00:00,134335100187095136,2580,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
115803,2026-09-10T10:33:38.709672+00:00,134335100187096726,2580,xcopy.exe,File_System,CloseFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
115804,2026-09-10T10:33:38.709790+00:00,134335100187097900,2580,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
115806,2026-09-10T10:33:38.711135+00:00,134335100187111354,2580,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Read Data/List Directory, Synchronize"", ""Disposition"": ""Open"", ""Options"": ""Directory, Synchronous IO Non-Alert"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
115808,2026-09-10T10:33:38.711410+00:00,134335100187114109,2580,xcopy.exe,File_System,QueryDirectory,C:\WindSyst\libwinpthread-1.dll,0x00000000,"{""Filter"": ""libwinpthread-1.dll"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""libwinpthread-1.dll""}"
115809,2026-09-10T10:33:38.711764+00:00,134335100187117641,2580,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
115810,2026-09-10T10:33:38.711865+00:00,134335100187118655,2580,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
115813,2026-09-10T10:33:38.712879+00:00,134335100187128792,2580,xcopy.exe,File_System,CreateFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
115814,2026-09-10T10:33:38.713323+00:00,134335100187133235,2580,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
115815,2026-09-10T10:33:38.713458+00:00,134335100187134585,2580,xcopy.exe,File_System,CloseFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
115816,2026-09-10T10:33:38.713570+00:00,134335100187135708,2580,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
115895,2026-09-10T10:33:38.742472+00:00,134335100187424728,2580,xcopy.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 0, ""User Time"": 625000, ""Kernel Time"": 2187500, ""Private Bytes"": 1351680, ""Peak Private Bytes"": 1351680, ""Working Set"": 4902912, ""Peak Working Set"": 4907008}"
115961,2026-09-10T10:33:38.768143+00:00,134335100187681434,3784,cmd.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 0, ""User Time"": 156250, ""Kernel Time"": 1875000, ""Private Bytes"": 4571136, ""Peak Private Bytes"": 4833280, ""Working Set"": 4894720, ""Peak Working Set"": 5009408}"
116076,2026-09-10T10:33:38.809999+00:00,134335100188099994,6064,Res.exe,Process,Process_Create,C:\Windows\SysWOW64\cmd.exe,0x00000000,"{""PID"": 3616, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY Qt5Cored.dll c:\\WindSyst /S""}"
116077,2026-09-10T10:33:38.810049+00:00,134335100188100491,3616,cmd.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 6064, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY Qt5Cored.dll c:\\WindSyst /S"", ""Current directory"": ""C:\\lab\\sample\\virus\\""}"
117602,2026-09-10T10:33:39.415847+00:00,134335100194158477,3616,cmd.exe,Process,Process_Create,C:\Windows\SysWOW64\xcopy.exe,0x00000000,"{""PID"": 516, ""Command line"": ""XCOPY  Qt5Cored.dll c:\\WindSyst /S""}"
117603,2026-09-10T10:33:39.415911+00:00,134335100194159115,516,xcopy.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 3616, ""Command line"": ""XCOPY  Qt5Cored.dll c:\\WindSyst /S"", ""Current directory"": ""C:\\lab\\sample\\virus\\""}"
118419,2026-09-10T10:33:39.647085+00:00,134335100196470853,516,xcopy.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 4, ""User Time"": 312500, ""Kernel Time"": 937500, ""Private Bytes"": 1097728, ""Peak Private Bytes"": 1097728, ""Working Set"": 4325376, ""Peak Working Set"": 4329472}"
118499,2026-09-10T10:33:39.672568+00:00,134335100196725689,3616,cmd.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 4, ""User Time"": 312500, ""Kernel Time"": 1250000, ""Private Bytes"": 4571136, ""Peak Private Bytes"": 4833280, ""Working Set"": 4775936, ""Peak Working Set"": 4915200}"
118695,2026-09-10T10:33:39.729568+00:00,134335100197295687,6064,Res.exe,Process,Process_Create,C:\Windows\SysWOW64\cmd.exe,0x00000000,"{""PID"": 3104, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY Res.exe c:\\WindSyst /S""}"
118697,2026-09-10T10:33:39.729615+00:00,134335100197296154,3104,cmd.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 6064, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY Res.exe c:\\WindSyst /S"", ""Current directory"": ""C:\\lab\\sample\\virus\\""}"
119596,2026-09-10T10:33:39.981155+00:00,134335100199811559,3104,cmd.exe,Process,Process_Create,C:\Windows\SysWOW64\xcopy.exe,0x00000000,"{""PID"": 4452, ""Command line"": ""XCOPY  Res.exe c:\\WindSyst /S""}"
119597,2026-09-10T10:33:39.981203+00:00,134335100199812035,4452,xcopy.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 3104, ""Command line"": ""XCOPY  Res.exe c:\\WindSyst /S"", ""Current directory"": ""C:\\lab\\sample\\virus\\""}"
120589,2026-09-10T10:33:40.218774+00:00,134335100202187747,4452,xcopy.exe,File_System,QueryDirectory,C:\WindSyst,0x00000000,"{""Filter"": ""WindSyst"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""WindSyst""}"
120595,2026-09-10T10:33:40.219404+00:00,134335100202194048,4452,xcopy.exe,File_System,QueryDirectory,C:\WindSyst,0x00000000,"{""Filter"": ""WindSyst"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""WindSyst""}"
120608,2026-09-10T10:33:40.221668+00:00,134335100202216689,4452,xcopy.exe,File_System,QueryDirectory,C:\WindSyst,0x00000000,"{""Filter"": ""WindSyst"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""WindSyst""}"
120612,2026-09-10T10:33:40.222687+00:00,134335100202226873,4452,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
120631,2026-09-10T10:33:40.235738+00:00,134335100202357381,4452,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst,0x00000000,{}
120632,2026-09-10T10:33:40.235871+00:00,134335100202358712,4452,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
120633,2026-09-10T10:33:40.235987+00:00,134335100202359871,4452,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
120644,2026-09-10T10:33:40.241172+00:00,134335100202411721,4452,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Read Data/List Directory, Synchronize"", ""Disposition"": ""Open"", ""Options"": ""Directory, Synchronous IO Non-Alert"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
120645,2026-09-10T10:33:40.241399+00:00,134335100202413999,4452,xcopy.exe,File_System,QueryDirectory,C:\WindSyst\Res.exe,0xc000000f,"{""Filter"": ""Res.exe"", ""FileInformationClass"": ""FileBothDirectoryInformation""}"
120647,2026-09-10T10:33:40.241549+00:00,134335100202415498,4452,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
120648,2026-09-10T10:33:40.241638+00:00,134335100202416388,4452,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
120790,2026-09-10T10:33:40.271111+00:00,134335100202711117,4452,xcopy.exe,File_System,CreateFile,C:\WindSyst\Res.exe,0x00000000,"{""Desired Access"": ""Generic Read/Write, Delete, Write DAC"", ""Disposition"": ""OverwriteIf"", ""Options"": ""Sequential Access, Non-Directory File"", ""Attributes"": ""A"", ""ShareMode"": ""None"", ""AllocationSize"": 25088, ""OpenResult"": ""Created""}"
120796,2026-09-10T10:33:40.273791+00:00,134335100202737916,4452,xcopy.exe,File_System,CloseFile,C:\WindSyst\Res.exe,0x00000000,{}
120797,2026-09-10T10:33:40.274268+00:00,134335100202742682,4452,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\Res.exe,0x00000000,{}
120800,2026-09-10T10:33:40.275188+00:00,134335100202751886,4452,xcopy.exe,File_System,CreateFile,C:\WindSyst\Res.exe,0x00000000,"{""Desired Access"": ""Generic Read/Write, Delete, Write DAC"", ""Disposition"": ""OpenIf"", ""Options"": ""Sequential Access, Synchronous IO Non-Alert, Non-Directory File"", ""Attributes"": ""A"", ""ShareMode"": ""None"", ""AllocationSize"": 25088, ""OpenResult"": ""Opened""}"
120802,2026-09-10T10:33:40.275514+00:00,134335100202755147,4452,xcopy.exe,File_System,QueryAttributeInformationVolume,C:\WindSyst\Res.exe,0x00000000,{}
120803,2026-09-10T10:33:40.275637+00:00,134335100202756372,4452,xcopy.exe,File_System,QueryBasicInformationFile,C:\WindSyst\Res.exe,0x00000000,"{""CreationTime"": 134335100202749078, ""LastAccessTime"": 134335100202749078, ""LastWriteTime"": 134335100202749078, ""ChangeTime"": 134335100202749078, ""FileAttributes"": ""A""}"
120860,2026-09-10T10:33:40.298629+00:00,134335100202986291,4452,xcopy.exe,File_System,SetEndOfFileInformationFile,C:\WindSyst\Res.exe,0x00000000,{}
120877,2026-09-10T10:33:40.302037+00:00,134335100203020377,4452,xcopy.exe,File_System,WriteFile,C:\WindSyst\Res.exe,0x00000000,"{""Offset"": 0, ""Length"": 25088, ""Priority"": ""Normal""}"
120882,2026-09-10T10:33:40.302919+00:00,134335100203029192,4452,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\Res.exe,0x00000000,{}
120885,2026-09-10T10:33:40.303294+00:00,134335100203032941,4452,xcopy.exe,File_System,QueryRemoteProtocolInformation,C:\WindSyst\Res.exe,0xc000000d,{}
120887,2026-09-10T10:33:40.303547+00:00,134335100203035471,4452,xcopy.exe,File_System,CloseFile,C:\WindSyst\Res.exe,0x00000000,{}
121038,2026-09-10T10:33:40.317120+00:00,134335100203171204,4452,xcopy.exe,File_System,QueryOpen,C:\WindSyst\Res.exe,0xc01c0004,{}
121044,2026-09-10T10:33:40.317889+00:00,134335100203178896,4452,xcopy.exe,File_System,CreateFile,C:\WindSyst\Res.exe,0x00000000,"{""Desired Access"": ""Read Attributes"", ""Disposition"": ""Open"", ""Options"": ""Open Reparse Point"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
121045,2026-09-10T10:33:40.318047+00:00,134335100203180470,4452,xcopy.exe,File_System,QueryBasicInformationFile,C:\WindSyst\Res.exe,0x00000000,"{""CreationTime"": 134335100202749078, ""LastAccessTime"": 134335100203035857, ""LastWriteTime"": 133056491980000000, ""ChangeTime"": 134335096110280552, ""FileAttributes"": ""A""}"
121046,2026-09-10T10:33:40.318116+00:00,134335100203181164,4452,xcopy.exe,File_System,CloseFile,C:\WindSyst\Res.exe,0x00000000,{}
121047,2026-09-10T10:33:40.318213+00:00,134335100203182134,4452,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\Res.exe,0x00000000,{}
121049,2026-09-10T10:33:40.319072+00:00,134335100203190724,4452,xcopy.exe,File_System,CreateFile,C:\WindSyst\Res.exe,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
121051,2026-09-10T10:33:40.319395+00:00,134335100203193953,4452,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\Res.exe,0x00000000,{}
121052,2026-09-10T10:33:40.319515+00:00,134335100203195151,4452,xcopy.exe,File_System,CloseFile,C:\WindSyst\Res.exe,0x00000000,{}
121054,2026-09-10T10:33:40.319602+00:00,134335100203196029,4452,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\Res.exe,0x00000000,{}
121058,2026-09-10T10:33:40.320509+00:00,134335100203205092,4452,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Read Data/List Directory, Synchronize"", ""Disposition"": ""Open"", ""Options"": ""Directory, Synchronous IO Non-Alert"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
121059,2026-09-10T10:33:40.320716+00:00,134335100203207168,4452,xcopy.exe,File_System,QueryDirectory,C:\WindSyst\Res.exe,0x00000000,"{""Filter"": ""Res.exe"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""Res.exe""}"
121062,2026-09-10T10:33:40.321028+00:00,134335100203210283,4452,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
121064,2026-09-10T10:33:40.321128+00:00,134335100203211281,4452,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
121068,2026-09-10T10:33:40.321949+00:00,134335100203219494,4452,xcopy.exe,File_System,CreateFile,C:\WindSyst\Res.exe,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
121069,2026-09-10T10:33:40.322242+00:00,134335100203222420,4452,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\Res.exe,0x00000000,{}
121070,2026-09-10T10:33:40.322370+00:00,134335100203223704,4452,xcopy.exe,File_System,CloseFile,C:\WindSyst\Res.exe,0x00000000,{}
121071,2026-09-10T10:33:40.322461+00:00,134335100203224616,4452,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\Res.exe,0x00000000,{}
121162,2026-09-10T10:33:40.349572+00:00,134335100203495724,4452,xcopy.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 0, ""User Time"": 312500, ""Kernel Time"": 1562500, ""Private Bytes"": 1306624, ""Peak Private Bytes"": 1306624, ""Working Set"": 4849664, ""Peak Working Set"": 4853760}"
121221,2026-09-10T10:33:40.365683+00:00,134335100203656838,3104,cmd.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 0, ""User Time"": 468750, ""Kernel Time"": 1250000, ""Private Bytes"": 4575232, ""Peak Private Bytes"": 4837376, ""Working Set"": 4890624, ""Peak Working Set"": 5005312}"
121357,2026-09-10T10:33:40.401301+00:00,134335100204013013,6064,Res.exe,Process,Process_Create,C:\Windows\SysWOW64\cmd.exe,0x00000000,"{""PID"": 4752, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY Env.exe c:\\WindSyst /S""}"
121358,2026-09-10T10:33:40.401345+00:00,134335100204013456,4752,cmd.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 6064, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY Env.exe c:\\WindSyst /S"", ""Current directory"": ""C:\\lab\\sample\\virus\\""}"
122387,2026-09-10T10:33:40.664103+00:00,134335100206641039,4752,cmd.exe,Process,Process_Create,C:\Windows\SysWOW64\xcopy.exe,0x00000000,"{""PID"": 5548, ""Command line"": ""XCOPY  Env.exe c:\\WindSyst /S""}"
122388,2026-09-10T10:33:40.664161+00:00,134335100206641611,5548,xcopy.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 4752, ""Command line"": ""XCOPY  Env.exe c:\\WindSyst /S"", ""Current directory"": ""C:\\lab\\sample\\virus\\""}"
123275,2026-09-10T10:33:40.881753+00:00,134335100208817531,5548,xcopy.exe,File_System,QueryDirectory,C:\WindSyst,0x00000000,"{""Filter"": ""WindSyst"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""WindSyst""}"
123280,2026-09-10T10:33:40.882373+00:00,134335100208823737,5548,xcopy.exe,File_System,QueryDirectory,C:\WindSyst,0x00000000,"{""Filter"": ""WindSyst"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""WindSyst""}"
123295,2026-09-10T10:33:40.884773+00:00,134335100208847731,5548,xcopy.exe,File_System,QueryDirectory,C:\WindSyst,0x00000000,"{""Filter"": ""WindSyst"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""WindSyst""}"
123298,2026-09-10T10:33:40.885737+00:00,134335100208857378,5548,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
123300,2026-09-10T10:33:40.886150+00:00,134335100208861500,5548,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst,0x00000000,{}
123301,2026-09-10T10:33:40.886266+00:00,134335100208862661,5548,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
123302,2026-09-10T10:33:40.886351+00:00,134335100208863512,5548,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
123317,2026-09-10T10:33:40.888624+00:00,134335100208886245,5548,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Read Data/List Directory, Synchronize"", ""Disposition"": ""Open"", ""Options"": ""Directory, Synchronous IO Non-Alert"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
123318,2026-09-10T10:33:40.888826+00:00,134335100208888268,5548,xcopy.exe,File_System,QueryDirectory,C:\WindSyst\Env.exe,0xc000000f,"{""Filter"": ""Env.exe"", ""FileInformationClass"": ""FileBothDirectoryInformation""}"
123320,2026-09-10T10:33:40.888987+00:00,134335100208889872,5548,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
123321,2026-09-10T10:33:40.889080+00:00,134335100208890805,5548,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
123356,2026-09-10T10:33:40.898079+00:00,134335100208980790,5548,xcopy.exe,File_System,CreateFile,C:\WindSyst\Env.exe,0x00000000,"{""Desired Access"": ""Generic Read/Write, Delete, Write DAC"", ""Disposition"": ""OverwriteIf"", ""Options"": ""Sequential Access, Non-Directory File"", ""Attributes"": ""A"", ""ShareMode"": ""None"", ""AllocationSize"": 53248, ""OpenResult"": ""Created""}"
123369,2026-09-10T10:33:40.900144+00:00,134335100209001448,5548,xcopy.exe,File_System,CloseFile,C:\WindSyst\Env.exe,0x00000000,{}
123371,2026-09-10T10:33:40.900555+00:00,134335100209005559,5548,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\Env.exe,0x00000000,{}
123373,2026-09-10T10:33:40.901466+00:00,134335100209014668,5548,xcopy.exe,File_System,CreateFile,C:\WindSyst\Env.exe,0x00000000,"{""Desired Access"": ""Generic Read/Write, Delete, Write DAC"", ""Disposition"": ""OpenIf"", ""Options"": ""Sequential Access, Synchronous IO Non-Alert, Non-Directory File"", ""Attributes"": ""A"", ""ShareMode"": ""None"", ""AllocationSize"": 53248, ""OpenResult"": ""Opened""}"
123375,2026-09-10T10:33:40.901761+00:00,134335100209017611,5548,xcopy.exe,File_System,QueryAttributeInformationVolume,C:\WindSyst\Env.exe,0x00000000,{}
123376,2026-09-10T10:33:40.901859+00:00,134335100209018590,5548,xcopy.exe,File_System,QueryBasicInformationFile,C:\WindSyst\Env.exe,0x00000000,"{""CreationTime"": 134335100208976074, ""LastAccessTime"": 134335100208976074, ""LastWriteTime"": 134335100208976074, ""ChangeTime"": 134335100208976074, ""FileAttributes"": ""A""}"
123453,2026-09-10T10:33:40.921261+00:00,134335100209212619,5548,xcopy.exe,File_System,SetEndOfFileInformationFile,C:\WindSyst\Env.exe,0x00000000,{}
123465,2026-09-10T10:33:40.923890+00:00,134335100209238901,5548,xcopy.exe,File_System,WriteFile,C:\WindSyst\Env.exe,0x00000000,"{""Offset"": 0, ""Length"": 53248, ""Priority"": ""Normal""}"
123467,2026-09-10T10:33:40.924733+00:00,134335100209247336,5548,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\Env.exe,0x00000000,{}
123468,2026-09-10T10:33:40.925061+00:00,134335100209250610,5548,xcopy.exe,File_System,QueryRemoteProtocolInformation,C:\WindSyst\Env.exe,0xc000000d,{}
123471,2026-09-10T10:33:40.925419+00:00,134335100209254190,5548,xcopy.exe,File_System,CloseFile,C:\WindSyst\Env.exe,0x00000000,{}
123490,2026-09-10T10:33:40.931782+00:00,134335100209317823,5548,xcopy.exe,File_System,QueryOpen,C:\WindSyst\Env.exe,0xc01c0004,{}
123493,2026-09-10T10:33:40.932518+00:00,134335100209325188,5548,xcopy.exe,File_System,CreateFile,C:\WindSyst\Env.exe,0x00000000,"{""Desired Access"": ""Read Attributes"", ""Disposition"": ""Open"", ""Options"": ""Open Reparse Point"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
123494,2026-09-10T10:33:40.932679+00:00,134335100209326797,5548,xcopy.exe,File_System,QueryBasicInformationFile,C:\WindSyst\Env.exe,0x00000000,"{""CreationTime"": 134335100208976074, ""LastAccessTime"": 134335100209161475, ""LastWriteTime"": 133048999140000000, ""ChangeTime"": 134335096071247652, ""FileAttributes"": ""A""}"
